1.8663,1.1566,1.0483,0.0701
1.8663,1.1566,1.0483,0.0701
1.8663,1.1566,1.0483,0.0701
1.8663,1.1566,1.0483,0.0701
1.8663,1.1566,1.0483,0.0701
1.8663,1.1566,1.0483,0.0701
1.8663,1.1566,1.0483,0.0701
1.8663,1.1566,1.0483,0.0701
1.8663,1.1566,1.0483,0.0701
1.8663,1.1566,1.0483,0.0701
1.8673,1.157,1.049,0.0696
1.8673,1.157,1.049,0.0696
1.8673,1.157,1.049,0.0696
1.8673,1.157,1.049,0.0696
1.8673,1.157,1.049,0.0696
1.8678,1.1573,1.0494,0.0694
1.8688,1.1577,1.0501,0.0688
1.8688,1.1577,1.0501,0.0688
1.8688,1.1577,1.0501,0.0688
1.8688,1.1577,1.0501,0.0688
1.8688,1.1577,1.0501,0.0688
1.8705,1.1584,1.0513,0.0679
1.8667,1.1567,1.0485,0.0698
1.8667,1.1567,1.0485,0.0698
1.8667,1.1567,1.0485,0.0698
1.8667,1.1567,1.0485,0.0698
1.8667,1.1567,1.0485,0.0698
1.8489,1.1491,1.0361,0.0796
1.8352,1.1433,1.0265,0.0876
1.8352,1.1433,1.0265,0.0876
1.8352,1.1433,1.0265,0.0876
1.8352,1.1433,1.0265,0.0876
1.8352,1.1433,1.0265,0.0876
1.7959,1.1277,0.9998,0.1138
1.7646,1.1161,0.9791,0.1381
1.7646,1.1161,0.9791,0.1381
1.7646,1.1161,0.9791,0.1381
1.7646,1.1161,0.9791,0.1381
1.7646,1.1161,0.9791,0.1381
1.703,1.0956,0.9404,0.1957
1.6678,1.0854,0.9196,0.2337
1.6678,1.0854,0.9196,0.2337
1.6678,1.0854,0.9196,0.2337
1.6678,1.0854,0.9196,0.2337
1.6678,1.0854,0.9196,0.2337
1.5647,1.4794,0.8645,-1.1282
1.5647,1.4794,0.8645,-1.1282
1.5647,1.4794,0.8645,-1.1282
1.5647,1.4794,0.8645,-1.1282
1.5647,1.4794,0.8645,-1.1282
1.4655,1.4449,0.8201,3.7504
1.4125,1.428,0.8019,15.4905
1.4125,1.428,0.8019,15.4905
1.4125,1.428,0.8019,15.4905
1.4125,1.428,0.8019,15.4905
1.4125,1.428,0.8019,15.4905
1.6062,1.3837,1.1797,-0.3368
1.5543,1.3662,1.1482,-0.6992
1.5543,1.3662,1.1482,-0.6992
1.5543,1.3662,1.1482,-0.6992
1.5543,1.3662,1.1482,-0.6992
1.5543,1.3662,1.1482,-0.6992
1.4076,2.4175,1.0615,22.2973
1.4076,2.4175,1.0615,22.2973
1.4076,2.4175,1.0615,22.2973
1.4076,2.4175,1.0615,22.2973
1.4076,2.4175,1.0615,22.2973
1.2994,1.999,1.0294,22.3595
1.3586,1.9803,1.0207,22.3823
1.3586,1.9803,1.0207,22.3823
1.3586,1.9803,1.0207,22.3823
1.3586,1.9803,1.0207,22.3823
1.3586,1.9803,1.0207,22.3823
1.2532,1.2549,0.97,3.3704
1.2041,1.9323,0.9481,22.3415
1.2041,1.9323,0.9481,22.3415
1.2041,1.9323,0.9481,22.3415
1.2041,1.9323,0.9481,22.3415
1.2041,1.9323,0.9481,22.3415
1.1331,1.2164,0.9341,19.9182
1.078,1.1964,0.9282,20.221
1.078,1.1964,0.9282,20.221
1.078,1.1964,0.9282,20.221
1.078,1.1964,0.9282,20.221
1.078,1.1964,0.9282,20.221
0.9619,1.1598,0.9869,20.5336
0.9619,1.1598,0.9869,20.5336
1.38,1.1474,0.9186,-0.5514
1.38,1.1474,0.9186,-0.5514
1.38,1.1474,0.9186,-0.5514
1.38,1.1474,0.9186,-0.5514
1.273,1.7522,0.8194,22.3941
1.273,1.7522,0.8194,22.3941
1.227,1.7236,0.7802,22.3915
1.227,1.7236,0.7802,22.3915
1.227,1.7236,0.7802,22.3915
1.227,1.7236,0.7802,22.3915
1.227,1.7236,0.7802,22.3915
1.6189,1.6728,0.7163,21.6316
2.012,1.6461,0.6871,0.0736
2.012,1.6461,0.6871,0.0736
2.012,1.6461,0.6871,0.0736
2.012,1.6461,0.6871,0.0736
2.012,1.6461,0.6871,0.0736
1.8784,1.5886,0.6124,-0.003
1.8784,1.5886,0.6124,-0.003
1.8784,1.5886,0.6124,-0.003
1.8784,1.5886,0.6124,-0.003
1.8784,1.5886,0.6124,-0.003
1.7553,1.5443,0.5639,-0.3063
1.6929,1.5253,0.5484,-0.5841
1.6929,1.5253,0.5484,-0.5841
1.6929,1.5253,0.5484,-0.5841
1.6929,1.5253,0.5484,-0.5841
1.6929,1.5253,0.5484,-0.5841
1.5668,1.4952,0.7742,-0.9193
1.5062,1.5661,0.7379,21.8208
1.5062,1.5661,0.7379,21.8208
1.5062,1.5661,0.7379,21.8208
1.5062,1.5661,0.7379,21.8208
1.4293,1.5128,0.7118,22.1649
1.4293,1.5128,0.7118,22.1649
1.3666,1.4308,0.7004,21.8682
1.3666,1.4308,0.7004,21.8682
1.3666,1.4308,0.7004,21.8682
1.3666,1.4308,0.7004,21.8682
2.2572,1.4009,1.0126,-0.0365
2.2339,1.3949,1.0018,-0.0339
2.2339,1.3949,1.0018,-0.0339
2.2339,1.3949,1.0018,-0.0339
2.2339,1.3949,1.0018,-0.0339
2.1577,1.3558,0.9699,-0.0251
2.0967,1.3237,0.9482,-0.0155
2.0967,1.3237,0.9482,-0.0155
2.0967,1.3237,0.9482,-0.0155
2.0967,1.3237,0.9482,-0.0155
2.0967,1.3237,0.9482,-0.0155
1.9763,1.2669,0.9167,0.0174
1.9153,1.2419,1.0066,0.0665
1.9153,1.2419,1.0066,0.0665
1.9153,1.2419,1.0066,0.0665
1.9153,1.2419,1.0066,0.0665
1.8232,1.2093,0.9353,0.1257
1.7551,1.1895,0.8853,0.1861
1.7551,1.1895,0.8853,0.1861
1.7551,1.1895,0.8853,0.1861
1.7551,1.1895,0.8853,0.1861
1.7551,1.1895,0.8853,0.1861
1.6349,1.1379,0.8049,0.2895
1.5767,1.1049,0.7703,0.3276
1.5767,1.1049,0.7703,0.3276
1.5767,1.1049,0.7703,0.3276
1.5767,1.1049,0.7703,0.3276
1.4597,1.0461,0.7121,0.3611
1.8136,1.0335,0.7006,-0.0024
1.8136,1.0335,0.7006,-0.0024
1.8136,1.0335,0.7006,-0.0024
1.8136,1.0335,0.7006,-0.0024
1.6859,0.9891,0.6649,0.0519
1.6859,0.9891,0.6649,0.0519
1.6237,0.973,0.997,0.2047
1.6237,0.973,0.997,0.2047
1.6237,0.973,0.997,0.2047
1.6237,0.973,0.997,0.2047
1.4983,0.9236,0.9374,0.2746
1.4983,0.9236,0.9374,0.2746
1.4365,0.8875,0.9134,0.2177
1.4365,0.8875,0.9134,0.2177
1.4365,0.8875,0.9134,0.2177
1.4365,0.8875,0.9134,0.2177
1.3433,0.839,0.8845,-0.166
1.2776,0.8099,0.8698,-0.9553
1.2776,0.8099,0.8698,-0.9553
1.2776,0.8099,0.8698,-0.9553
1.2776,0.8099,0.8698,-0.9553
1.1584,0.771,1.164,-21.2117
1.1584,0.771,1.164,-21.2117
1.1087,0.815,1.1268,-21.6
1.1087,0.815,1.1268,-21.6
1.1087,0.815,1.1268,-21.6
1.1087,0.815,1.1268,-21.6
1.419,0.7786,1.0492,-0.5157
1.3935,0.7659,1.0368,-0.7816
1.3935,0.7659,1.0368,-0.7816
1.3935,0.7659,1.0368,-0.7816
1.3935,0.7659,1.0368,-0.7816
1.2829,0.7202,0.9888,-3.3899
1.2829,0.7202,0.9888,-3.3899
1.2278,0.7051,0.9672,-6.053
1.2278,0.7051,0.9672,-6.053
1.2278,0.7051,0.9672,-6.053
1.2278,0.7051,0.9672,-6.053
1.5427,0.7845,0.9275,0.0878
1.5127,0.7646,0.9212,0.0901
1.5127,0.7646,0.9212,0.0901
1.5127,0.7646,0.9212,0.0901
1.5127,0.7646,0.9212,0.0901
1.3899,0.6914,1.5531,-22.6827
1.3899,0.6914,1.5531,-22.6827
1.3398,0.6787,1.5218,-23.2318
1.3398,0.6787,1.5218,-23.2318
1.3398,0.6787,1.5218,-23.2318
1.3398,0.6787,1.5218,-23.2318
1.7003,0.8817,1.4526,-0.4771
1.7003,0.8817,1.4526,-0.4771
2.0151,0.8474,1.4339,-0.0639
2.0151,0.8474,1.4339,-0.0639
2.0151,0.8474,1.4339,-0.0639
2.0151,0.8474,1.4339,-0.0639
1.8951,0.779,1.3996,-0.0932
1.8633,0.763,1.3921,-0.1091
1.8633,0.763,1.3921,-0.1091
1.8633,0.763,1.3921,-0.1091
1.8633,0.763,1.3921,-0.1091
1.7349,0.7097,1.5313,-1.35
1.7349,0.7097,1.5313,-1.35
1.6738,0.6922,1.5041,-2.3835
1.6738,0.6922,1.5041,-2.3835
1.6738,0.6922,1.5041,-2.3835
1.6738,0.6922,1.5041,-2.3835
1.5807,0.8798,1.4651,-4.0741
1.5108,0.8371,1.438,-8.2724
1.5108,0.8371,1.438,-8.2724
1.5108,0.8371,1.438,-8.2724
1.5108,0.8371,1.438,-8.2724
1.3963,0.783,1.3915,-16.5465
1.3963,0.783,1.3915,-16.5465
1.3442,0.7696,1.3653,-19.0852
1.3442,0.7696,1.3653,-19.0852
1.3442,0.7696,1.3653,-19.0852
1.3442,0.7696,1.3653,-19.0852
1.2515,1.0306,1.3089,-19.6917
1.727,1.0219,1.2943,0.1575
1.727,1.0219,1.2943,0.1575
1.727,1.0219,1.2943,0.1575
1.727,1.0219,1.2943,0.1575
1.6189,0.9675,1.2624,0.0365
1.6189,0.9675,1.2624,0.0365
1.5602,0.9419,1.2486,-0.29
1.5602,0.9419,1.2486,-0.29
1.5602,0.9419,1.2486,-0.29
1.5602,0.9419,1.2486,-0.29
1.4343,0.8982,1.7698,-23.7838
1.4343,0.8982,1.7698,-23.7838
1.3753,0.9224,1.7296,-23.8634
1.3753,0.9224,1.7296,-23.8634
1.3753,0.9224,1.7296,-23.8634
1.3753,0.9224,1.7296,-23.8634
1.2661,0.8569,1.6433,-23.8545
1.2661,0.8569,1.6433,-23.8545
1.2145,0.8338,1.5971,-23.7398
1.2145,0.8338,1.5971,-23.7398
1.2145,0.8338,1.5971,-23.7398
1.2145,0.8338,1.5971,-23.7398
1.6955,0.8087,1.0785,0.0033
1.648,0.7886,1.4858,-2.1844
1.648,0.7886,1.4858,-2.1844
1.648,0.7886,1.4858,-2.1844
1.648,0.7886,1.4858,-2.1844
1.648,0.7886,1.4858,-2.1844
1.5516,0.9987,1.4333,-4.0065
1.4963,0.9532,1.4045,-6.7224
1.4963,0.9532,1.4045,-6.7224
1.4963,0.9532,1.4045,-6.7224
1.4963,0.9532,1.4045,-6.7224
1.4963,0.9532,1.4045,-6.7224
1.3861,0.8692,1.3454,-13.8897
1.3349,0.8344,1.3166,-16.9046
1.3349,0.8344,1.3166,-16.9046
1.3349,0.8344,1.3166,-16.9046
1.3349,0.8344,1.3166,-16.9046
1.3349,0.8344,1.3166,-16.9046
1.8625,0.7852,1.2537,-0.0556
1.8075,0.7641,1.2236,-0.0569
1.8075,0.7641,1.2236,-0.0569
1.8075,0.7641,1.2236,-0.0569
1.8075,0.7641,1.2236,-0.0569
1.8075,0.7641,1.2236,-0.0569
1.7009,0.7268,1.1819,-0.0712
1.6436,1.0512,1.1632,0.2792
1.6436,1.0512,1.1632,0.2792
1.6436,1.0512,1.1632,0.2792
1.6436,1.0512,1.1632,0.2792
1.6436,1.0512,1.1632,0.2792
1.7453,0.9521,1.1343,0.0662
1.681,0.905,1.4454,-0.5558
1.681,0.905,1.4454,-0.5558
1.681,0.905,1.4454,-0.5558
1.681,0.905,1.4454,-0.5558
1.681,0.905,1.4454,-0.5558
1.5545,0.8202,1.3748,-2.5437
1.4921,0.7832,1.3423,-4.8513
1.4921,0.7832,1.3423,-4.8513
1.4921,0.7832,1.3423,-4.8513
1.4921,0.7832,1.3423,-4.8513
1.4921,0.7832,1.3423,-4.8513
1.3742,0.7277,1.2817,-12.0214
1.3126,0.7081,1.25,-15.9483
1.3126,0.7081,1.25,-15.9483
1.3126,0.7081,1.25,-15.9483
1.3126,0.7081,1.25,-15.9483
1.3126,0.7081,1.25,-15.9483
1.2065,1.0583,1.1871,-16.5675
1.4592,1.0248,1.1577,-0.8955
1.4592,1.0248,1.1577,-0.8955
1.4592,1.0248,1.1577,-0.8955
1.4592,1.0248,1.1577,-0.8955
1.4592,1.0248,1.1577,-0.8955
1.3152,0.9354,1.1038,-5.3125
1.3152,0.9354,1.1038,-5.3125
1.3152,0.9354,1.1038,-5.3125
1.3152,0.9354,1.1038,-5.3125
1.3152,0.9354,1.1038,-5.3125
1.1965,0.8788,1.0652,-13.4183
1.1404,0.8596,1.0479,-17.0391
1.1404,0.8596,1.0479,-17.0391
1.1404,0.8596,1.0479,-17.0391
1.1404,0.8596,1.0479,-17.0391
1.1404,0.8596,1.0479,-17.0391
1.0376,0.803,1.0118,-21.0469
0.9897,0.7725,0.9957,-21.9811
0.9897,0.7725,0.9957,-21.9811
0.9897,0.7725,0.9957,-21.9811
0.9897,0.7725,0.9957,-21.9811
0.9897,0.7725,0.9957,-21.9811
1.2662,0.7264,0.9676,-3.5244
1.2174,0.7083,1.0476,-11.8524
1.2174,0.7083,1.0476,-11.8524
1.2174,0.7083,1.0476,-11.8524
1.2174,0.7083,1.0476,-11.8524
1.2174,0.7083,1.0476,-11.8524
1.1174,0.7829,0.9588,-14.8106
1.0653,0.746,0.9105,-16.6015
1.0653,0.746,0.9105,-16.6015
1.0653,0.746,0.9105,-16.6015
1.0653,0.746,0.9105,-16.6015
1.4121,0.705,0.8431,0.0861
1.3635,0.6812,0.8017,0.0697
1.3635,0.6812,0.8017,0.0697
1.3635,0.6812,0.8017,0.0697
1.3635,0.6812,0.8017,0.0697
1.255,0.6329,0.7214,-0.124
1.255,0.6329,0.7214,-0.124
1.1966,0.614,0.6818,-0.4142
1.1966,0.614,0.6818,-0.4142
1.1966,0.614,0.6818,-0.4142
1.1966,0.614,0.6818,-0.4142
1.1966,0.614,0.6818,-0.4142
1.0763,0.7111,0.6105,-2.0655
1.01,0.6612,0.5785,-4.027
1.01,0.6612,0.5785,-4.027
1.01,0.6612,0.5785,-4.027
1.01,0.6612,0.5785,-4.027
1.3596,0.6055,0.5449,0.0733
1.3002,0.5738,0.8443,-0.5265
1.3002,0.5738,0.8443,-0.5265
1.3002,0.5738,0.8443,-0.5265
1.3002,0.5738,0.8443,-0.5265
1.3002,0.5738,0.8443,-0.5265
1.1795,0.5246,0.7645,-1.9519
1.1204,0.7127,0.7294,-3.2097
1.1204,0.7127,0.7294,-3.2097
1.1204,0.7127,0.7294,-3.2097
1.1204,0.7127,0.7294,-3.2097
1.0049,0.6195,0.6679,-8.5817
1.0049,0.6195,0.6679,-8.5817
0.9522,0.582,0.6411,-11.9889
0.9522,0.582,0.6411,-11.9889
0.9522,0.582,0.6411,-11.9889
0.9522,0.582,0.6411,-11.9889
1.3015,0.5284,0.5955,0.0379
1.3015,0.5284,0.5955,0.0379
1.2476,0.504,0.5835,0.0163
1.2476,0.504,0.5835,0.0163
1.2476,0.504,0.5835,0.0163
1.2476,0.504,0.5835,0.0163
1.1291,0.7056,0.7801,-4.4658
1.1291,0.7056,0.7801,-4.4658
1.0721,0.6588,0.7422,-6.8617
1.0721,0.6588,0.7422,-6.8617
1.0721,0.6588,0.7422,-6.8617
1.0721,0.6588,0.7422,-6.8617
1.4259,0.5813,0.675,0.0116
1.3976,0.5631,0.6616,0.0135
1.3976,0.5631,0.6616,0.0135
1.3976,0.5631,0.6616,0.0135
1.3976,0.5631,0.6616,0.0135
1.2753,0.4962,0.6164,-0.0102
1.2753,0.4962,0.6164,-0.0102
1.2149,0.4726,0.6028,-0.0996
1.2149,0.4726,0.6028,-0.0996
1.2149,0.4726,0.6028,-0.0996
1.2149,0.4726,0.6028,-0.0996
1.0943,0.6706,1.1953,-23.3957
1.0943,0.6706,1.1953,-23.3957
1.5115,0.636,1.1631,-0.6876
1.5115,0.636,1.1631,-0.6876
1.5115,0.636,1.1631,-0.6876
